num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/num_faulty_episodes,evaluation/num_agent_steps_sampled_this_iter,evaluation/num_env_steps_sampled_this_iter,evaluation/timesteps_this_iter,evaluation/num_healthy_workers,evaluation/num_recreated_workers,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/last_target_update_ts,counters/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/td_error,info/learner/default_policy/mean_td_error,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/cur_lr
0,nan,nan,nan,nan,0,0,0,145408,144416,145408,144416,1024,1024,145408,1024,145408,False,0,142,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-39,1667107659,1.5140049457550049,214.8580412864685,2470,ip-10-0-33-41,10.0.33.41,214.8580412864685,0,142,2.2168126106262207,58.77945470438962,45.895718614767304,51.48492741115466,10.0,10,0,100,100,100,0,0,145408,144416,145408,144416,145408,283,nan,nan,nan,nan,0,0,[],[],38.857,0.135,236465.342,8.571,3733.31,0.024,145408,144416,145408,144416,145408,283,13.433333333333332,5.5,"[45.895718614767304, 52.127068732091594, 47.89317629900213, 47.98773791791675, 52.91916890792223, 58.77945470438962, 56.26389889066297, 55.71709552866085, 48.82910270940245, 48.4368518067307]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5712840381990598,1.217621177462203,0.06073488751630298,0.382848830552481,0.0,[],[],"[ 0.50672567  0.144413   -0.42284393  0.10497272  0.92113304  0.13451946
 -0.02716112 -0.16914964  0.28058434 -0.42284393  0.01808608  0.28058434
  0.5617449   0.4069413  -0.10038292  0.68986654  0.25854874  0.4538188
  0.24732971  0.46528435 -0.20573556 -0.08239555  0.50672567  0.7787576
  0.10497272  0.35791874  0.51584566 -0.7766781  -0.08239555  0.50226927
  0.144413    0.33997154]",0.2011200487613678,32.0,0.0,0.15228630602359772,10.650117874145508,0.8330612182617188,39.34380340576172,0.0005
0,nan,nan,nan,nan,0,0,0,146432,145440,146432,145440,1024,1024,146432,1024,146432,False,0,143,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-41,1667107661,1.5209474563598633,216.37898874282837,2470,ip-10-0-33-41,10.0.33.41,216.37898874282837,0,143,2.2168126106262207,54.76343270145022,45.46777890875451,49.04418392648713,10.0,10,0,100,100,100,0,0,146432,145440,146432,145440,146432,285,nan,nan,nan,nan,0,0,[],[],38.322,0.143,224107.076,8.547,3743.797,0.021,146432,145440,146432,145440,146432,285,12.600000000000001,5.5,"[49.1258381769127, 45.46777890875451, 47.180157384372094, 45.47947372183172, 54.76343270145022, 48.38295448461545, 48.44409703233691, 49.054922791393395, 54.69820093706861, 47.844983126135666]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5709450024673548,1.2174052263871664,0.06073370287280159,0.3828168807267459,0.0,[],[],"[-0.06164169 -0.45336115 -0.1968962  -0.24929917 -0.3646469   0.931942
 -0.55025697 -0.11927617 -0.5161307  -0.1968962  -0.1968962  -0.3536744
 -0.2644024  -0.2844906   0.51752853 -0.12569427  0.12696505  0.09534073
  0.30614674 -0.21846771  0.3474717  -0.27005386 -0.37568605 -0.56681836
 -0.0927124   0.09534073 -0.3646469  -0.37568605 -0.44426346 -0.12514305
  0.05529642 -0.03450537]",-0.1351723074913025,32.0,0.0,0.11561498045921326,13.003766059875488,0.543297290802002,56.98779296875,0.0005
0,nan,nan,nan,nan,0,0,0,147456,146464,147456,146464,1024,1024,147456,1024,147456,False,0,144,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-42,1667107662,1.5159871578216553,217.89497590065002,2470,ip-10-0-33-41,10.0.33.41,217.89497590065002,0,144,2.2168126106262207,58.60977987250523,46.514042932177645,51.66719523268428,10.0,10,0,100,100,100,0,0,147456,146464,147456,146464,147456,287,nan,nan,nan,nan,0,0,[],[],37.138,0.132,241703.094,7.958,4021.216,0.02,147456,146464,147456,146464,147456,287,10.4,5.5,"[55.19585412137508, 50.260858914524235, 58.60977987250523, 49.75863579846705, 56.884589355917754, 50.67596283414736, 46.514042932177645, 47.17443055587158, 52.20291923819417, 49.3948787036627]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5706076124345054,1.2172601031111427,0.06073329624355887,0.3828298101060284,0.0,[],[],"[ 0.08528173  0.18040276 -0.6900768  -0.46920395 -0.03190386  0.13920176
 -1.7569351   0.10416603  0.11071777  0.09552979  0.06582212 -0.37249327
 -0.01343536 -0.5460663  -0.20420742 -0.30675483 -0.00569725 -1.4497757
  0.02397132 -0.24237514 -0.50663376  0.13920176  0.25792134 -0.25709164
 -0.00569725 -0.50663376 -0.1269424  -0.12322176 -1.7569351   0.19673681
  0.13920176 -0.01343536]",-0.24523001909255981,32.0,0.0,0.3605267405509949,15.671595573425293,0.8336420059204102,55.549217224121094,0.0005
0,nan,nan,nan,nan,0,0,0,148480,147488,148480,147488,1024,1024,148480,1024,148480,False,0,145,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-44,1667107664,1.5131683349609375,219.40814423561096,2470,ip-10-0-33-41,10.0.33.41,219.40814423561096,0,145,2.2168126106262207,57.884763047142414,45.359845827603536,51.03255762039436,10.0,10,0,100,100,100,0,0,148480,147488,148480,147488,148480,289,nan,nan,nan,nan,0,0,[],[],36.157,0.134,238397.385,8.007,3996.728,0.021,148480,147488,148480,147488,148480,289,14.55,5.5,"[45.359845827603536, 51.21180736498856, 54.10246270627972, 49.03340918081427, 52.14380051948744, 53.69654728787002, 45.360724440331815, 55.82056230168847, 57.884763047142414, 45.711653527737354]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5702402992056501,1.217127306676225,0.06073246774291361,0.3828431201732517,0.0,[],[],"[-1.44107819e-01 -5.46878815e-01 -5.64350128e-01 -5.54921627e-02
 -3.36658955e-02  2.34627247e-01  2.76796818e-02  1.08269095e-01
 -6.07929230e-01  2.92821884e-01  3.39746475e-05 -9.60502625e-01
 -5.54921627e-02 -3.84500027e-02  7.53110647e-02  2.13693619e-01
 -5.54921627e-02  1.54317975e-01  2.76796818e-02  1.52570724e-01
 -1.92028999e+00 -2.12880373e-02 -3.16659212e-02 -2.25940704e-01
  8.58439207e-02  6.34660721e-02 -3.98558378e-02  5.67898750e-02
 -3.36658955e-02 -9.60502625e-01 -4.90327835e-01 -1.04226589e-01]",-0.1686568558216095,32.0,0.0,0.31780844926834106,12.382150650024414,1.0380620956420898,55.82991027832031,0.0005
0,nan,nan,nan,nan,0,0,0,149504,148512,149504,148512,1024,1024,149504,1024,149504,False,0,146,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-45,1667107665,1.4858026504516602,220.89394688606262,2470,ip-10-0-33-41,10.0.33.41,220.89394688606262,0,146,2.2168126106262207,58.0662565775879,46.30430750286063,53.50848652209946,10.0,10,0,100,100,100,0,0,149504,148512,149504,148512,149504,291,nan,nan,nan,nan,0,0,[],[],36.65,0.133,240533.563,8.068,3966.479,0.024,149504,148512,149504,148512,149504,291,10.299999999999999,5.5,"[56.84074815029286, 52.59781233012685, 54.75679817387228, 52.691099525034396, 46.30430750286063, 50.737769794446635, 53.47042153709263, 52.85726508326494, 58.0662565775879, 56.7623865464155]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5699221543943742,1.2169176565034037,0.060733920310868036,0.38282600676112855,0.0,[],[],"[-0.00807452 -0.03426743  0.10236943  0.04642284 -0.16176987  0.28509808
  0.0734787   0.0113709   0.06800473  0.138165   -0.13322842  0.03068018
 -0.03426743 -0.08861542  0.01064873 -0.29855347 -0.06963217 -0.42190242
 -0.0473659  -0.28728735 -0.17408216 -0.00660801  0.10236943 -0.16525328
 -0.17408216 -0.05267119 -0.31628895 -0.28728735 -0.041677    0.03068018
  0.12604034  0.10236943]",-0.052350517362356186,32.0,0.0,0.029063964262604713,9.39792537689209,0.8745365142822266,56.434078216552734,0.0005
0,nan,nan,nan,nan,0,0,0,150528,149536,150528,149536,1024,1024,150528,1024,150528,False,0,147,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-47,1667107667,1.471174716949463,222.36512160301208,2470,ip-10-0-33-41,10.0.33.41,222.36512160301208,0,147,2.2168126106262207,54.70426497055174,47.263383176088375,50.551149446288285,10.0,10,0,100,100,100,0,0,150528,149536,150528,149536,150528,293,nan,nan,nan,nan,0,0,[],[],35.559,0.133,241355.382,7.916,4042.69,0.021,150528,149536,150528,149536,150528,293,9.95,5.5,"[54.70426497055174, 52.68227688504482, 47.263383176088375, 48.75909865086081, 52.29967063870317, 51.006286370387826, 48.28012656608608, 51.61470229681492, 50.01254241812887, 48.88914249021629]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5697102993980132,1.216817263818648,0.06073154192312698,0.3828461352971676,0.0,[],[],"[ 0.30891085  0.20444417 -0.03183377 -0.00713253 -0.2834015  -0.2834015
  0.2246685   0.27367783  0.15460229 -0.56182826 -0.15913582  0.13804889
  0.03891289  0.3068428   0.500267   -0.24945259  0.22544658 -0.24945259
  0.37607574 -0.01788127  0.1312927   1.0125847   0.3965025  -0.00713253
 -0.0214119   0.02160263  0.6158314   0.2868309   0.11782837 -0.20212269
  0.8610153   0.5486183 ]",0.14593179523944855,32.0,0.0,0.22001221776008606,20.7164306640625,0.9811058044433594,80.92373657226562,0.0005
0,nan,nan,nan,nan,0,0,0,151552,150560,151552,150560,1024,1024,151552,1024,151552,False,0,148,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-49,1667107669,1.4767158031463623,223.84183740615845,2470,ip-10-0-33-41,10.0.33.41,223.84183740615845,0,148,2.2168126106262207,58.05011153907658,45.35248091665206,50.344165896702165,10.0,10,0,100,100,100,0,0,151552,150560,151552,150560,151552,295,nan,nan,nan,nan,0,0,[],[],36.189,0.136,234646.378,8.028,3985.915,0.021,151552,150560,151552,150560,151552,295,11.15,5.5,"[47.432891427944554, 45.35248091665206, 58.05011153907658, 54.042757994479125, 49.783230800413065, 48.89038470106797, 51.601117715457775, 46.411242647745624, 45.90738842303877, 55.970052801146124]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5694507271299074,1.2167432438512968,0.06073375431543008,0.3828567456944586,0.0,[],[],"[-0.01638448  0.12979555  0.08949113 -0.00703669 -0.22859049 -0.1110642
 -0.0335021   0.03397846 -0.0679419  -0.10766029 -0.06200683  0.10532951
  0.39627457 -0.01638448  0.12197173 -0.1456461   0.08931959  0.24732304
 -0.02840233 -0.17085361 -0.06200683  0.20802975  0.09568405  0.323555
  0.05772698  0.24653244  0.1268444  -0.10514235 -0.01638448  0.01552474
  0.08931959 -0.1456461 ]",0.032876476645469666,32.0,0.0,0.04759740084409714,6.9409027099609375,0.9884119033813477,40.40504455566406,0.0005
0,nan,nan,nan,nan,0,0,0,152576,151584,152576,151584,1024,1024,152576,1024,152576,False,0,149,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-50,1667107670,1.5368003845214844,225.37863779067993,2470,ip-10-0-33-41,10.0.33.41,225.37863779067993,0,149,2.2168126106262207,56.18368619941902,45.83154026789971,51.700967438421216,10.0,10,0,100,100,100,0,0,152576,151584,152576,151584,152576,297,nan,nan,nan,nan,0,0,[],[],36.884,0.137,233910.296,8.196,3904.266,0.021,152576,151584,152576,151584,152576,297,15.55,5.5,"[53.04428737931457, 50.41099135509595, 56.18368619941902, 51.478097622440984, 48.66369044860333, 52.71008006649775, 52.42790152682477, 52.05487572894533, 54.20452378917071, 45.83154026789971]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5691887507558022,1.2166303769429014,0.060731488965068206,0.38286711767882864,0.0,[],[],"[-0.05600739  0.06563747 -0.08926821 -0.00244689 -0.07111549 -0.03967476
 -0.09009123 -0.00721204 -0.10742188 -0.09832633  0.23967361 -0.07254601
 -0.00722885 -0.04768753 -0.04977798 -0.09352684  0.06154025 -0.07687187
 -0.00040245 -0.09009123 -0.14065433 -0.05768239 -0.00760245 -0.06571436
  0.25932312  0.19553947 -0.1202774   0.07936478 -0.1202774   0.00660229
 -0.06304145 -0.00760245]",-0.02108963206410408,32.0,0.0,0.056870944797992706,16.146953582763672,1.0898456573486328,81.46646118164062,0.0005
0,nan,nan,nan,nan,0,0,0,153600,152608,153600,152608,1024,1024,153600,1024,153600,False,0,150,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-52,1667107672,1.8066022396087646,227.1852400302887,2470,ip-10-0-33-41,10.0.33.41,227.1852400302887,0,150,2.2168126106262207,55.81388473759329,46.3741400153667,50.63626678440382,10.0,10,0,100,100,100,0,0,153600,152608,153600,152608,153600,299,nan,nan,nan,nan,0,0,[],[],36.818,0.138,232653.368,8.379,3818.895,0.023,153600,152608,153600,152608,153600,299,10.533333333333333,5.5,"[50.906585792518925, 48.18346689762258, 46.3741400153667, 52.83931382759689, 51.077238880880785, 46.432894602256894, 51.13769970104094, 55.81388473759329, 49.89802292157243, 53.699420467588844]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5901912411771835,1.2164674403786493,0.06073165373773258,0.3828476146176437,0.0,[],[],"[ 0.06417871  0.00834763  0.0159626   0.03385639  0.05468571  0.01843476
  0.00768924  0.02397346  0.025383   -0.05043411 -0.05991697  0.0282588
 -0.01166487  0.04738808 -0.05960274 -0.05991697 -0.15775502  0.04423463
  0.06417871  0.02717865 -0.09304571  0.04738808 -0.00163841  0.03025699
  0.06753922 -0.02811992 -0.0859648   0.1152153  -0.09304571 -0.11164093
 -0.00970244  0.10571349]",0.00023171305656433105,32.0,0.0,0.012756136246025562,9.525277137756348,1.0099000930786133,45.54059600830078,0.0005
0,nan,nan,nan,nan,0,0,0,154624,153632,154624,153632,1024,1024,154624,1024,154624,False,0,151,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-54,1667107674,1.5447418689727783,228.72998189926147,2470,ip-10-0-33-41,10.0.33.41,228.72998189926147,0,151,2.2168126106262207,57.29328836509993,45.447189259699904,50.355829461127044,10.0,10,0,100,100,100,0,0,154624,153632,154624,153632,154624,301,nan,nan,nan,nan,0,0,[],[],36.445,0.135,236966.328,8.021,3989.612,0.022,154624,153632,154624,153632,154624,301,10.25,5.5,"[49.8384659333513, 50.18687881541247, 53.99839650873361, 45.447189259699904, 57.29328836509993, 45.714254099875, 49.47788264557886, 53.95275819616658, 50.6308895030023, 47.018291284350425]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5897867056117394,1.2162779587071886,0.06073109006796458,0.3828467631859461,0.0,[],[],"[-0.0079875   0.15197754 -0.07069397  0.10866547 -0.14650834 -0.03384435
  0.5295658  -0.06382382  0.10749531  0.2255907   0.00528336 -0.02113235
  0.10749531 -0.2578436   0.20341969  0.01643765 -0.31306744 -0.03954744
 -0.04901934 -0.02113235  0.06207943 -0.08521807 -0.04072416  0.6501579
  0.1498164  -0.11830533  0.2773137   0.25224638  0.07485855  0.01643765
 -0.04072416 -0.09924889]",0.04781311750411987,32.0,0.0,0.09461112320423126,7.508450031280518,0.8894596099853516,37.85069274902344,0.0005
0,nan,nan,nan,nan,0,0,0,155648,154656,155648,154656,1024,1024,155648,1024,155648,False,0,152,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-55,1667107675,1.5408143997192383,230.2707962989807,2470,ip-10-0-33-41,10.0.33.41,230.2707962989807,0,152,2.2168126106262207,57.44053678517823,46.62094737579019,51.95893302135293,10.0,10,0,100,100,100,0,0,155648,154656,155648,154656,155648,303,nan,nan,nan,nan,0,0,[],[],39.84,0.162,198048.883,9.106,3514.004,0.023,155648,154656,155648,154656,155648,303,10.55,5.5,"[51.190357900345724, 57.44053678517823, 52.582917261084425, 46.62094737579019, 48.69649886661767, 56.84012360183631, 47.3433468333521, 56.247383286717735, 55.04798946789292, 47.5792288347139]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5891566181502823,1.2160249073547278,0.0607297339099668,0.3828203260141817,0.0,[],[],"[-0.22039032 -0.393291    0.07239366  1.4791946   0.39811063 -0.27525425
  1.3390741  -0.5030346  -0.22056961 -0.23272848 -0.393291   -0.04480779
 -0.13054228  0.30664647 -0.00378799  0.13704395 -0.0501256  -0.12726867
  0.36377025 -0.5030346   0.48128748 -0.00378799  0.36377025  1.3390741
 -0.14466858  0.04412842 -0.23272848 -0.04962492  1.1077003   0.02049065
  0.5151236  -0.15748978]",0.1337932050228119,32.0,0.0,0.19406767189502716,9.474119186401367,0.7819480895996094,39.19560241699219,0.0005
0,nan,nan,nan,nan,0,0,0,156672,155680,156672,155680,1024,1024,156672,1024,156672,False,0,153,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-57,1667107677,1.5189054012298584,231.78970170021057,2470,ip-10-0-33-41,10.0.33.41,231.78970170021057,0,153,2.2168126106262207,57.87759177832236,45.745459062942366,51.78032718093374,10.0,10,0,100,100,100,0,0,156672,155680,156672,155680,156672,305,nan,nan,nan,nan,0,0,[],[],36.765,0.136,235428.395,8.102,3949.648,0.022,156672,155680,156672,155680,156672,305,16.2,5.5,"[48.31048353746127, 51.981069116736464, 45.745459062942366, 51.44025641984342, 56.07237050959768, 49.048974804125535, 50.887575943444766, 56.377478232755195, 50.06201240410836, 57.87759177832236]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5887021005609427,1.2158368679520568,0.06071973194461126,0.3828058584976271,0.0,[],[],"[ 0.4180752   0.305153    1.5885696  -0.17655778  0.00473344  0.08787727
  0.00549233 -0.14170277  0.96334076 -0.05537236 -0.40158272  1.5639839
  0.45765114  0.0741924   0.13181603 -0.40302253 -0.09726143  0.6132736
  0.5871506   0.14686096 -0.19925702  0.16609097  0.22564936  1.82407
  0.96334076  0.10398817  0.18078053  0.00473344  0.08093953  0.17585659
  1.7370243   0.46087635]",0.3561488687992096,32.0,0.0,0.46407046914100647,11.25930404663086,0.9052562713623047,81.8204116821289,0.0005
0,nan,nan,nan,nan,0,0,0,157696,156704,157696,156704,1024,1024,157696,1024,157696,False,0,154,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-27-58,1667107678,1.5057239532470703,233.29542565345764,2470,ip-10-0-33-41,10.0.33.41,233.29542565345764,0,154,2.2168126106262207,58.2634847577457,46.018145538907866,52.74926453499976,10.0,10,0,100,100,100,0,0,157696,156704,157696,156704,157696,307,nan,nan,nan,nan,0,0,[],[],35.426,0.132,243192.115,7.727,4141.321,0.02,157696,156704,157696,156704,157696,307,10.833333333333334,5.5,"[54.37084374429164, 52.64056960399286, 56.828969112780676, 47.383329353271414, 47.74970054535469, 46.018145538907866, 58.2634847577457, 57.27601499838006, 50.97231855138293, 55.989269143889764]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5881586969614756,1.2155780776136382,0.06071362168159929,0.3827729245902857,0.0,[],[],"[-0.5153444  -0.15177155  0.02031863 -0.5039401  -0.5119982   0.0921402
  0.37859392 -0.41010547 -1.0043116  -1.0187569  -0.40788066  0.02031863
 -0.14663804 -0.10832405 -0.5153444  -0.15177155 -0.14663804 -0.3137703
  0.20793664 -0.23242247  0.43948078 -0.69691086  0.00312531 -1.0239539
  0.03488755  0.08623028  0.7548609  -1.0043116   0.37859392 -0.2725048
  0.05755377 -0.40788066]",-0.22095432877540588,32.0,0.0,0.31473973393440247,11.66982650756836,0.2851395606994629,55.74208068847656,0.0005
0,nan,nan,nan,nan,0,0,0,158720,157728,158720,157728,1024,1024,158720,1024,158720,False,0,155,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-28-00,1667107680,1.4876058101654053,234.78303146362305,2470,ip-10-0-33-41,10.0.33.41,234.78303146362305,0,155,2.2168126106262207,57.35522073224779,45.17814636336245,53.309907640041196,10.0,10,0,100,100,100,0,0,158720,157728,158720,157728,158720,309,nan,nan,nan,nan,0,0,[],[],36.448,0.136,236007.962,7.861,4070.806,0.021,158720,157728,158720,157728,158720,309,11.2,5.5,"[47.3103297706633, 54.42194041205829, 54.424420461105655, 56.99384281200741, 45.17814636336245, 55.27507060898055, 56.46188519647325, 50.04277313619137, 55.635446907321914, 57.35522073224779]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.587729186106094,1.2154675908153592,0.06071437321111591,0.3827614873757278,0.0,[],[],"[-0.58298314  0.29953873  0.08016586  0.07331502 -2.0132408  -0.40188384
 -0.79310894  1.1422415   0.04726505 -0.58298314 -0.22062409 -0.07162952
  0.4010105  -0.827652    0.8044319  -0.41863167 -1.7369329  -0.39548874
  1.1422415  -0.4191723  -0.96271515  0.4010105  -0.22292268 -2.0132408
 -0.51849794 -0.20096016 -0.20096016  3.663128   -0.79310894 -0.05873883
 -0.8918704  -0.56471586]",-0.21367855370044708,32.0,0.0,0.3367965519428253,12.785551071166992,-0.20308303833007812,46.79291534423828,0.0005
0,nan,nan,nan,nan,0,0,0,159744,158752,159744,158752,1024,1024,159744,1024,159744,False,0,156,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-28-02,1667107682,1.534667730331421,236.31769919395447,2470,ip-10-0-33-41,10.0.33.41,236.31769919395447,0,156,2.2168126106262207,55.127081426666756,46.20730130046147,49.9361409499023,10.0,10,0,100,100,100,0,0,159744,158752,159744,158752,159744,311,nan,nan,nan,nan,0,0,[],[],35.946,0.133,240835.686,7.91,4045.53,0.022,159744,158752,159744,158752,159744,311,15.25,5.5,"[46.872398598315804, 54.28712947535421, 47.61717670963303, 48.526747418195434, 55.127081426666756, 46.20730130046147, 53.99754556480835, 47.85220021081554, 49.431235475749936, 49.4425933190225]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5873996869592086,1.2153453471133224,0.0607206320030614,0.38275530105844136,0.0,[],[],"[ 0.12492657 -0.12685847  0.19737625  0.07005668 -0.5018014   0.21700001
 -0.19046974 -0.1977346  -1.0066376   0.65408814  0.5125694  -0.5801678
 -0.4288696   0.34976196 -0.6902504  -0.06401014  0.14075279  0.04827881
 -0.4339671   0.01931655  0.08352053  0.5422572  -0.25644302  0.10640419
 -0.06242204  0.5422572   0.01931655  0.5158849  -1.0066376   0.14075279
 -0.25644302  0.3830452 ]",-0.03547333553433418,32.0,0.0,0.1317647248506546,14.768716812133789,0.4223499298095703,81.25541687011719,0.0005
0,nan,nan,nan,nan,0,0,0,160768,159776,160768,159776,1024,1024,160768,1024,160768,False,0,157,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-28-03,1667107683,1.48494291305542,237.8026421070099,2470,ip-10-0-33-41,10.0.33.41,237.8026421070099,0,157,2.2168126106262207,56.30747881917034,46.75619791808612,50.918230886424936,10.0,10,0,100,100,100,0,0,160768,159776,160768,159776,160768,313,nan,nan,nan,nan,0,0,[],[],36.272,0.135,236340.426,7.979,4010.282,0.024,160768,159776,160768,159776,160768,313,10.2,5.5,"[53.66248912771623, 48.17690593028835, 48.86544423691471, 56.30747881917034, 49.972950696431255, 52.1930401053645, 52.41245038328167, 51.440041484277046, 49.3953101627192, 46.75619791808612]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5870883551215482,1.2152235672417877,0.06071633346885127,0.3827946420369138,0.0,[],[],"[ 0.477888   -0.34742355 -0.669438    0.54311466  0.55903256  1.0847392
  2.0475864  -0.24294257 -0.3481598  -0.06190646 -0.13623309  1.8809013
  4.2174635   0.20115662  0.82514596  0.54311466  0.30588365  1.1923809
 -0.28013992  0.03472519  0.4713477   0.26280546  1.0847392  -0.2622466
  0.08437359 -1.4134178  -0.3481598   2.0866413   0.5665964   0.01682281
  0.5129374  -0.24603558]",0.45760294795036316,32.0,0.0,0.8738327622413635,6.516538619995117,0.8573098182678223,41.889671325683594,0.0005
0,nan,nan,nan,nan,0,0,0,161792,160800,161792,160800,1024,1024,161792,1024,161792,False,0,158,070f1_00000,5a642c7738a44ba484376b1082193da6,2022-10-29_22-28-05,1667107685,1.4955391883850098,239.2981812953949,2470,ip-10-0-33-41,10.0.33.41,239.2981812953949,0,158,2.2168126106262207,53.63818431900717,45.09166011422565,49.68887246213258,10.0,10,0,100,100,100,0,0,161792,160800,161792,160800,161792,315,nan,nan,nan,nan,0,0,[],[],36.128,0.134,238524.486,7.813,4095.988,0.021,161792,160800,161792,160800,161792,315,10.933333333333332,5.5,"[50.57003406327986, 50.92088818176588, 48.76528952278289, 48.42939258516666, 47.732177393948646, 47.73318854089691, 51.76255802259769, 52.2453518776545, 45.09166011422565, 53.63818431900717]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",1.5868101457381323,1.215070299344473,0.06071230058662199,0.3828223042379157,0.0,[],[],"[-0.33318853 -0.7003468  -0.59124863 -0.2760917  -0.33318853  0.17765236
 -0.51293564  0.5275135  -0.26815844  1.187912   -0.39750218 -0.19065094
 -0.00487566 -0.34979463  0.33072186  0.21822739 -0.2760917   0.25930214
 -0.5695951  -0.33318853  0.28809738 -0.27828407 -0.3002987  -0.19759035
  1.0297251   0.48107624 -0.41234195  1.1481284   1.1481284   1.0067711
 -0.02326787  0.10112381]",0.048616863787174225,32.0,0.0,0.953197181224823,11.71162223815918,0.8030924797058105,45.76115417480469,0.0005
